1962-002B,DEBRIS,980.8787581435802,-5372.487379747232,-4622.58740135074
1962-002C,DEBRIS,-3414.617294762521,-6049.210099478087,107.65034348211456
1961-015BN,DEBRIS,6972.682748602061,781.5580257140116,2197.293252576568
1961-015BQ,DEBRIS,2795.6304201393805,-757.6095402256849,6627.98489861527
1961-015BR,DEBRIS,3018.836519783101,3402.5817418451006,5242.564804212907
1961-015BS,DEBRIS,-4950.740354420846,-5356.954987746816,635.1544191579826
1961-015BT,DEBRIS,-4156.730688204522,-5822.282563381739,28.690872811444656
1961-015BY,DEBRIS,3579.8682801076375,-5000.314890186951,3894.18654119768
1961-015BZ,DEBRIS,359.9644144072473,2877.8231179585446,-6750.37703803732
1961-015CA,DEBRIS,3438.573066531483,5577.962186454303,-3013.8076906319325
1961-015CB,DEBRIS,2186.3356351386437,-4763.119615901914,-5167.368256625987
1961-015CD,DEBRIS,-1938.6503369835261,2137.0316358107043,6806.964125874259
1961-015CE,DEBRIS,6392.38564742477,-2630.0516633545735,-741.8317342386924
1961-015CF,DEBRIS,-4422.274566386523,-644.2601390806453,5650.433460557027
1961-015CG,DEBRIS,6646.822649280109,-1542.7285924701541,2293.5314522539743
1961-015CH,DEBRIS,2112.9795534132645,2202.763658893498,-6574.073782403437
1961-015CJ,DEBRIS,-1041.6608448062489,4469.858300914002,-5499.039054534737
1961-015CK,DEBRIS,-2280.136467981966,3616.664436934793,5759.0186608626955
1961-015CL,DEBRIS,-5834.4422268564695,3633.7123521671115,-2202.7482503541605
1961-015CN,DEBRIS,-2425.0014511960912,-4051.0313427108567,6516.616702437251
1962-010A,PAYLOAD,1049.8818392690616,1907.876742351038,9175.13032063917
1962-010C,DEBRIS,4418.851639821903,8000.179453767296,-3324.444987314861
1962-010D,DEBRIS,690.4439099946957,-6183.855468971578,7283.085998014839
1961-015CQ,DEBRIS,3705.4402385137982,2254.455763354898,-6080.695024122653
1962-025A,PAYLOAD,-3438.815488344099,3079.1210591791883,-5466.377724202123
1962-025C,DEBRIS,1317.7150052226114,3786.641812535351,-6055.622296672047
1961-015CU,DEBRIS,-2099.9171841378943,-2706.8218417787466,2360.591329775128
1961-015CW,DEBRIS,4655.911259941519,313.3029123042183,5528.1469235307295
1961-015CZ,DEBRIS,-7087.217299258901,-1077.0623343258972,514.4845916505386
1961-015DA,DEBRIS,-1739.798887317493,2390.7982046476804,-6680.462556305727
1961-015DB,DEBRIS,770.5715977560584,-5730.673914117233,-4268.1340271190775
1961-015DD,DEBRIS,-431.017021166256,2881.2489978020617,6702.423293967628
1961-015DF,DEBRIS,-1853.7460059020304,-2554.551127960621,6620.871158391751
1961-015DG,DEBRIS,-1537.2887082039617,-2574.744310339117,-6603.519908806466
1961-015DK,DEBRIS,-3458.215554802037,-5840.456896009862,2012.095525945188
1961-015DL,DEBRIS,-5094.49531209307,-4226.990129408236,-3061.0786361647606
1961-015DM,DEBRIS,-2845.4317705035623,6470.629894348092,1540.947517722082
1961-015DN,DEBRIS,-97.83988601535893,-5541.680101237252,-4975.8194921795575
1961-015DP,DEBRIS,2132.9952090800894,1885.7798828560794,-6723.7928012867515
1962-029A,PAYLOAD,-5918.272707889484,5616.905091728446,4477.294704787102
1962-029B,ROCKET BODY,-8255.062034448441,-765.9571031011462,776.4723239245951
1961-015DQ,DEBRIS,2504.8153653493687,-4054.535576342061,5356.991565676679
1961-015DR,DEBRIS,-5807.070890597752,3378.789636792095,-2360.435379133073
1961-015DU,DEBRIS,5888.1114284433315,2780.392245058056,-3405.6740610588236
1961-015DV,DEBRIS,110.98021947396485,-6777.074792224023,2839.9837261649923
1961-015DX,DEBRIS,6923.789957148252,-2271.9813882310473,258.8398810560068
1962-039A,PAYLOAD,-1426.6213678436106,2777.0629403027333,-6228.820229704376
1962-047A,PAYLOAD,4935.408020217449,3456.1703148776683,-3603.5128308528847
1961-015EB,DEBRIS,2533.603805227276,6733.1995125791755,-610.1737647837946
1961-015EC,DEBRIS,-1860.133149073997,-2272.779258639037,-6747.783194133749
1961-015ED,DEBRIS,-541.1096081486916,-3301.7161432255316,6420.982806495344
1961-015EE,DEBRIS,-2220.1312130308506,-3453.735872106575,-6188.472687784781
1961-015EF,DEBRIS,4245.95929417191,1429.6072072049483,-5832.846239041495
1961-015EG,DEBRIS,-4681.64436459212,-263.2149514449388,3901.1515413967004
1961-015EH,DEBRIS,3023.1737080001058,-138.929259154964,-6679.542390303671
1961-015EJ,DEBRIS,3199.0279626839724,604.6877451449413,-6416.690883204851
1961-015EK,DEBRIS,-96.29486220773362,5070.882761634112,5319.587413399025
1961-015EP,DEBRIS,1697.743906587662,-4126.432078818472,5807.409618668055
1961-015ER,DEBRIS,6253.724252786552,-1124.4270536517909,3425.99311003742
1961-015ES,DEBRIS,1947.6133058221528,5067.692564120117,-4812.517983653832
1961-015EV,DEBRIS,-3736.5554959598,1565.822649257855,5900.6173979277355
1962-049A,PAYLOAD,4311.169918675113,4277.658094237736,-4197.9649719709505
1962-049B,ROCKET BODY,-4093.1031762701687,-5311.500302601471,3115.311028374633
1962-060A,PAYLOAD,-7271.184348387187,1410.6246280528273,1311.2534733946316
1962-060B,ROCKET BODY,4708.072263840099,-822.7072091621425,-5733.306549594286
1961-015EX,DEBRIS,-2728.318864705706,-3466.1458135011108,-5565.828212769106
1961-015EZ,DEBRIS,-5324.049128316501,1050.353589751288,4654.306493845225
1961-015FB,DEBRIS,1867.9779697319198,-4087.432246929068,-5637.900561229961
1961-015FD,DEBRIS,4759.532038679031,2278.801854329003,-5350.2726872917665
1961-015FF,DEBRIS,-5886.221703665081,1235.520121342032,3997.979348363568
1961-015FG,DEBRIS,-6011.151241405469,3605.6042561389404,-1754.9229842102536
1961-015FL,DEBRIS,8577949211.9426155,-9070614040.448732,-11958463821.728382
1961-015FM,DEBRIS,-328.95752247593674,-3138.813493906161,6538.398753829567
1961-015FQ,DEBRIS,2490.091886494817,2868.1283686083634,-6002.581130804028
1961-015FS,DEBRIS,1972.7499771409036,-2107.2290018907534,6530.976621753806
1962-068A,PAYLOAD,3523.686821660943,11842.421545177758,-5647.365070424339
1962-070A,PAYLOAD,-4834.192197670192,65.68168858208789,-5709.278578743203
1962-049C,DEBRIS,-314.44066318867374,5260.838829849979,-5165.0250693569
1962-049D,DEBRIS,1493.95640678608,-1253.2350803965626,-7155.823284872283
1962-068B,ROCKET BODY,-6937.464323390525,-1089.9197853860173,4415.971955846603
1961-015FT,DEBRIS,-1157.15528773677,2790.8718315096576,6579.507064684039
1961-015FU,DEBRIS,-5461.793778824662,2868.412778341951,-3778.093556301485
1961-015FW,DEBRIS,-5912.228795487493,-539.3313818230985,4346.4506537504985
1961-015FX,DEBRIS,-2723.396534263113,550.5884394889994,-6636.420952671306
1961-015GA,DEBRIS,4232.011693019656,-2776.2453132605865,-5367.024289944376
1961-015GC,DEBRIS,1792.0490424542872,-2245.2694115205495,-6790.641473209038
1961-015GD,DEBRIS,5600.538749700716,-4739.211448498049,1387.2919356591433
1961-015GE,DEBRIS,907.0132785344019,4128.58139582459,6102.9582254043735
1961-015GH,DEBRIS,-5433.60631194739,2826.914800215104,-3425.8299665685777
1961-015GJ,DEBRIS,-1565.171495483033,-4550.912871875787,-5654.3334209815275
1961-015GM,DEBRIS,-319.3945165270816,-4104.656068794191,5957.231128740194
1963-004A,PAYLOAD,29635.8911568438,17133.32779641324,11312.794061247574
1961-015GQ,DEBRIS,-1714.0565313781556,5342.293582811554,5031.56964787409
1961-015GR,DEBRIS,-669.2871869145896,6133.579317314449,-3685.6428326559994
1961-015GS,DEBRIS,-1449.5599134083564,-5330.956659258271,-4735.1989117965395
1961-015GT,DEBRIS,-5296.725044582788,-5868.843866116425,-2782.165225444831
1963-013A,PAYLOAD,8805.651695200128,-9929.902069578458,-9652.11274212856
1963-014A,PAYLOAD,465.9773215952337,-998.9481702446686,9945.980190972876
1963-013B,ROCKET BODY,12153.324114349041,-3686.7972842789563,-8670.839321015377
1963-014D,PAYLOAD,-764.8836802472671,-9763.663074929558,-1858.716042697198
1963-014E,DEBRIS,1065.764610125485,9761.711631940783,2152.061736578805
1963-014C,PAYLOAD,-649.6725963339934,-5742.524302536439,-8098.915684598903
1963-025B,PAYLOAD,-96272325.46374144,34293917.426929496,-293560550.85979843
1963-030A,PAYLOAD,-756.4638145007532,1628.3002352808955,9945.367953869065
1963-014F,DEBRIS,-142.41731806377018,5850.943007328262,8186.436531313363
1963-014G,DEBRIS,-748.6695833988327,-3825.351652377611,-9109.107734745317
1963-030C,DEBRIS,-1364.6478320352785,9975.11590083021,681.6913314666772
1963-030E,DEBRIS,-3777.3876315843286,9127.768249420591,-1986.0549012538925
1963-031A,PAYLOAD,40568.68133149087,9743.337676809715,6084.108453515975
1963-030B,PAYLOAD,-83.1300548228493,1010.7819179408275,-9992.168464107788
1961-015GU,DEBRIS,4111.636776778532,-3616.3220003483516,5144.47084926331
1961-015GV,DEBRIS,4938.22244572375,-2792.581012621699,4631.25830825068
1961-015GW,DEBRIS,897.0981034961123,-6997.160526262113,1963.0229588174575
1961-015GZ,DEBRIS,298.8588156647792,4369.934072623007,6183.618011010853
1961-015HA,DEBRIS,2405.8878746878063,-3138.7654735542123,6220.296848853331
1961-015HD,DEBRIS,-6531.870160721632,1054.3676373533176,3153.3727910597854
1961-015HE,DEBRIS,3435.943976600525,-556.579400946373,-6445.020157390103
1961-015HG,DEBRIS,1038.0325843504922,-6840.307112345807,-3738.333082396098
1961-015HH,DEBRIS,-7195.178314475027,717.1688317415844,560.3053433235206
1961-015HJ,DEBRIS,4692.1441195656835,2235.9872462046646,-5358.087348055695
1961-015HK,DEBRIS,-895.7637782496173,-6495.0450590368455,3179.4864114928987
1961-015HL,DEBRIS,1491.319962331824,7100.815123475337,2006.468264810112
1961-015HM,DEBRIS,3096.3638565617966,-3911.224868424353,-5037.771260625398
1963-038A,ROCKET BODY,-2594.28727134478,1364.0348564551468,6841.408217888864
1963-038B,PAYLOAD,-6576.660956865736,2988.396288861612,-2053.4168182098006
1963-038C,PAYLOAD,4777.22463619855,-2208.5972153826283,-5283.557481392523
1963-038D,DEBRIS,5758.562167120339,-3207.587344213663,-3436.2878656687944
1963-039A,PAYLOAD,nan,nan,nan
1963-039C,PAYLOAD,140400.8006719158,70106.0284983757,-83344.6988926634
1963-047A,ROCKET BODY,6287.469910085076,2212.94780349297,3795.5431642176086
1963-047D,DEBRIS,-3538.8160247180176,5148.545095491144,-3509.7944936630797
1963-047F,DEBRIS,5499.864231085419,4089.976299783362,-3927.213341186116
1963-047G,DEBRIS,1565.2106589441764,7371.903701410553,529.5152391741509
1963-014H,DEBRIS,-595.5189239831269,-9419.047335852054,3059.0122044671953
1963-049A,ROCKET BODY,-853.4019794002153,2504.8779287920665,6948.779087417542
1963-049B,PAYLOAD,2071.4352113889645,-5742.533097782402,-4338.636286460848
1963-049C,PAYLOAD,736.733513930004,-2053.3141393614665,-7133.995763902758
1963-049D,DEBRIS,2970.6771647525284,-6837.699164125416,118.64208027412683
1963-049E,DEBRIS,83.54923833342478,-146.10926639400904,-7417.513658915913
1963-054A,PAYLOAD,-4495.377735909123,2138.2094518029776,5011.790526210862
1963-054C,DEBRIS,-647.9600676283959,3683.8042806019184,6058.677708626794
1963-053B,ROCKET BODY,-1720.6375171614948,417.1420155072301,-8266.132275084949
1963-053E,DEBRIS,-3038.1389601513843,1400.7380297820619,6314.401258600275
1964-001A,ROCKET BODY,431.76372811720233,-7089.340155866305,-1677.1638761173117
1964-001B,PAYLOAD,-5586.985605166996,-4606.8765637632205,760.3431712275076
1964-001C,PAYLOAD,2596.3669052552273,-2693.172839492746,6246.183284015536
1964-001D,PAYLOAD,-1513.225279743497,-6076.304915107325,-3749.7976123076555
1964-001E,PAYLOAD,-1732.3351570455884,-6535.365787522451,-2740.1442591110854
1963-053H,DEBRIS,-6536.933253266924,-3551.759545387428,2304.943852817628
1964-002A,ROCKET BODY,-5655.936968531457,4441.416449392412,317.59802019521806
1964-002B,PAYLOAD,-2232.822243735509,6784.450430472782,-642.9030640065336
1964-002C,PAYLOAD,1492.698799179594,-3139.297000506216,6265.434632930893
1964-003A,PAYLOAD,-3004.72299129874,-10065.082821898415,-6134.390353125839
1964-003B,ROCKET BODY,-6236.389851195489,-11101.703287314765,-2812.5788267950848
1963-047H,DEBRIS,-2134.4044671358397,-6686.552969763693,-2252.3765335349776
1964-004B,ROCKET BODY,208.43159353187963,-4727.99587810152,6039.624550022922
1964-004C,DEBRIS,-4503.716341474903,-744.7213455787487,5979.544862934921
1964-004D,DEBRIS,1165.794083233646,3568.6699738485195,6498.803022748
1963-038E,DEBRIS,-3213.2892664110564,1822.8584461754524,-6460.6228719692745
1964-006A,PAYLOAD,9571.334404479996,597.8956731306629,-7567.576075437651
1964-006C,DEBRIS,331.58387885165627,-1773.1667794864002,-1522.3425687180898
1963-049F,DEBRIS,-2482.475486412102,5844.12643316429,3843.3653634565617
1964-026A,PAYLOAD,-3855.09864900838,5677.167079126867,-2209.486132062927
1964-026B,DEBRIS,-2999.3841171537656,-1786.7228661946117,-6347.275316113967
1964-026D,ROCKET BODY,-2790.1404987002,6018.722379937738,2843.660304306197
1964-031A,PAYLOAD,-2262.9930387280187,3525.5260270424205,-5853.763918030701
1964-031B,PAYLOAD,-5127.748630140426,5019.992776234875,520.7386542708845
1964-031C,ROCKET BODY,-1063.264706348425,-4380.67730286597,5581.486723100763
1964-038A,PAYLOAD,-2918.43113238367,-8039.415917401646,-4326.598905826639
1964-038C,DEBRIS,7559.75176496118,-5487.314833639761,2123.0066082770495
1964-040A,PAYLOAD,nan,nan,nan
1964-040B,PAYLOAD,nan,nan,nan
1964-047A,PAYLOAD,-20789.875193345433,-36600.63064733234,1964.6716006872355
1964-047B,ROCKET BODY,3205.9950231826792,22955.562029891706,-534.8657272950709
1964-051A,PAYLOAD,1271.5227072699854,851.3461217352572,-7085.714899424408
1964-051B,ROCKET BODY,-6914.708834586962,-2061.708512932299,-1278.3534194338843
1964-053A,PAYLOAD,5563.652237683501,-3731.166265713681,2508.869809609238
1964-053B,ROCKET BODY,-101.8995491449093,-6128.438235784973,-3538.744487644933
1964-063A,ROCKET BODY,-6833.474821993507,2675.574526198891,1080.5396958154802
1964-063B,PAYLOAD,5382.55197479279,-2223.387073602563,4603.0701271472135
1964-064A,PAYLOAD,-1679.781477839819,491.77269834350875,7195.612453090819
1964-063C,PAYLOAD,-4482.54551103071,1905.4218494422673,-5528.5395888702715
1964-063D,DEBRIS,-1410.3923908353615,566.5501280883927,7277.032708419209
1964-063E,PAYLOAD,-6809.85687985382,2808.8222666717,-1137.4668369191256
1964-063F,DEBRIS,4532.884532583626,-2104.3163728770296,-5443.09146240303
1964-064B,ROCKET BODY,1190.4150553296092,-561.765202655461,-7243.173649800311
1964-076B,PAYLOAD,3266.875755547528,5475.206208989678,4111.780336813159
1964-076C,ROCKET BODY,-987.1102953660012,-7926.316279166646,-3242.7592761353035
1964-083A,ROCKET BODY,3972.1567488157607,503.1062831600926,-6279.837755335404
1964-083B,DEBRIS,-6254.474452983985,-1797.4186193395972,-3571.1137406345256
1964-083C,PAYLOAD,-4453.63104937856,-751.3232498562431,-5851.059779750646
1964-083D,PAYLOAD,-1581.883456172164,-100.1028662988751,-7260.379560849264
1964-083F,DEBRIS,3330.4718345574393,880.2910944154198,-6550.8116220533375
1964-064C,DEBRIS,-3789.319912931166,-5211.106378621781,-3450.2888126236808
1964-064D,DEBRIS,-4864.745985960878,-3446.4743260978885,4249.9578883932645
1965-004A,PAYLOAD,2183.997706846096,-224.92228172454526,6728.914941887143
1965-004B,ROCKET BODY,8407.980355330541,2503.673462835827,-1200.8827151436358
1965-008B,DEBRIS,1951.3875325671108,8825.239686592242,1485.0771897212107
1965-008A,ROCKET BODY,910.8978279524381,9055.893427010626,-857.6154014924934
1965-008C,PAYLOAD,-210.00207488643986,8098.460510784871,4262.508254295316
1964-083G,DEBRIS,2747.413324573612,1295.253434584681,-6763.582492292713
1965-016E,PAYLOAD,-2041.8838359365134,5101.323002897593,4796.341826823223
1965-016B,PAYLOAD,2639.2739899768453,-2269.056593480136,-6398.284877116745
1965-016J,ROCKET BODY,-5028.859119098662,-5058.137999121692,-1470.079328218096
1965-016A,PAYLOAD,-2747.9917996569916,-5298.023585048806,4194.699558355868
1965-016H,PAYLOAD,5652.54844134985,-3485.3705179207864,-3034.0293160327087
1965-016D,PAYLOAD,91.80786006781372,-3612.8389257361728,6345.562209128058
1965-016C,PAYLOAD,-4014.6426626804287,6052.036913157709,99.08254900547446
1965-016F,PAYLOAD,-2702.1427746114564,-611.2582296321121,6680.097280448293
1965-004C,DEBRIS,3896.797869101756,-4845.429792434346,4844.367636224727
1965-004D,DEBRIS,6520.912156233774,-1394.390885578673,5969.836127980532
1965-027A,PAYLOAD,-17.760987530116015,-524.8189118254683,-7650.585523497183
1965-027B,PAYLOAD,-771.4768628139803,7312.723419246001,2101.0962934507115
1965-027C,DEBRIS,435.34095952780183,-2169.9260267583672,7237.478678790861
1965-028A,PAYLOAD,-41410.6963999135,7553.635278358716,2599.8408453250886
1965-028B,ROCKET BODY,-6863.770034986815,-38642.53031789664,5311.9104367859345
1965-032A,PAYLOAD,-6229.6078847820545,36.52853623955947,-4162.681839629564
1965-020E,DEBRIS,-3552.7455204396642,5447.80279355524,4244.881247171915
1965-032B,ROCKET BODY,4845.044589872938,-5437.733020793122,-2194.8052429062272
1965-034A,ROCKET BODY,-5851.314373705194,-5214.026492829487,-4857.74189123845
1965-034B,PAYLOAD,2363.564450012685,-17747.463945681662,1104.9111258484145
1965-034C,PAYLOAD,-5025.47190537748,-5999.082863140069,4770.0478844972
1965-027D,DEBRIS,-2596.233725893903,5127.0589782407305,-4982.310640019596
1965-020AH,DEBRIS,4618.077251773268,-1110.9768284628842,-164.85367281673743
1965-027E,DEBRIS,-94.37372470717402,385.2687782134949,7636.188973421824
1965-048A,PAYLOAD,4396.01366679823,-2243.071130269486,-5579.5637831782005
1965-048C,DEBRIS,-6618.999569457731,3463.1000549805235,-659.4801177611316
1965-048B,ROCKET BODY,2304.5153287943285,-1178.2549415553085,-6970.337447720356
1965-051A,PAYLOAD,-5881.249974823994,3474.4420087358503,1956.6749083072252
1965-051B,ROCKET BODY,2860.1453056978808,6378.307617032866,-1428.7922471672746
1965-048D,DEBRIS,-152.24032883247935,50.46143454143842,-7377.072522755737
1965-058A,PAYLOAD,167518.4097441705,48652.74992520724,5358.981709113373
1965-058B,PAYLOAD,56943.531036663866,55896.09174685861,-31600.329847674682
1965-020BB,DEBRIS,4293.85396604179,-2592.1770225159294,-5245.581843245759
1965-020BC,DEBRIS,5820.20752151899,-3677.830892349562,-4150.471469461353
1965-020BD,DEBRIS,3611.5241141245815,3969.4036878533266,6255.950707281909
1965-020BE,DEBRIS,5701.051442441828,5726.604906672045,1430.2084720428525
1965-063B,ROCKET BODY,-3301.7007056200746,-6950.694128151888,-4218.341838468004
1965-065A,DEBRIS,-624.5371422701492,4316.20625476566,6026.178747354696
1965-063A,PAYLOAD,3373.9252987347445,5199.315441720479,4278.394146989052
1965-065B,ROCKET BODY,4096.9774240324405,5843.621241022809,2222.8742228976216
1965-065C,PAYLOAD,-7226.722043838488,-352.36143223950216,-1375.1737058343035
1965-065D,DEBRIS,-4226.759482600127,-5758.73436760822,2202.8074432537196
1965-065E,PAYLOAD,17.43307224804618,53.3976863319261,-7519.941968402714
1965-065F,PAYLOAD,1989.746539501477,6874.4907088858445,2412.6935317171956
1965-065G,PAYLOAD,2305.563519326194,2376.793044196673,6648.563068801932
1965-065H,PAYLOAD,1540.4747957506659,-1150.8592241470512,-7210.068098607354
1965-065K,DEBRIS,5050.761300628078,4512.673224642021,3345.1609863212216
1965-065L,DEBRIS,1299.3090013641036,4130.037874428837,6091.9971723667095
1965-051D,DEBRIS,-2981.061781290335,-6350.238520401254,1572.7824336133622
1965-020CV,DEBRIS,-6873.6872921003405,4702.330830239293,-1094.244888390201
1965-070A,PAYLOAD,6075.443144497849,725.6842643530597,-4874.927317433081
1965-070B,PAYLOAD,-7260.820835113528,2694.7747765018503,1429.3549517939718
1965-070C,PAYLOAD,4257.175547028318,1440.7108600013491,-6439.599289163706
1965-070D,PAYLOAD,3651.5019808042375,2447.6768651986263,-6531.1025516767895
1965-070E,PAYLOAD,-4699.361160752083,458.5235526101012,6270.091001844014
1965-070F,ROCKET BODY,-6036.76037117027,-2698.872069025462,-4250.2416190085705
1958-002C,DEBRIS,-6545.946362558944,2921.2399168484358,1883.99732954695
1965-065J,PAYLOAD,-3093.136660283208,-2615.0655022977285,6365.042403675815
1965-072A,PAYLOAD,-4920.400753577246,3559.901305515318,-3994.306803422688
1965-072D,ROCKET BODY,-1490.0521536380436,-58.44047175321772,-6939.614841727673
1965-073A,PAYLOAD,-5359.283775697987,3612.620440448513,-4198.185071517255
1965-073B,PAYLOAD,2684.5329745866034,5665.40388916886,-4965.882669062908
1965-073C,PAYLOAD,-6217.83267625448,-4842.148437582468,493.68231832528494
1965-073D,PAYLOAD,-5546.131411224749,-2600.205974815086,-5146.3550177980915
1965-073E,PAYLOAD,-2392.865429399434,-6948.20948502194,-2771.143817830419
1965-073F,ROCKET BODY,-5068.362041887322,1380.6350640535427,5964.782462335652
1965-073G,DEBRIS,2071.8944393070597,-3954.630536217285,-6643.537172912091
1965-073H,DEBRIS,-771.823734725358,5779.694875361559,5180.212279638556
1964-083H,DEBRIS,-1338.8901367001065,-71.8661384475764,7237.371361744869
1965-078A,PAYLOAD,-5233.128146269424,-4174.300467666904,-1226.2262889843905
1965-078B,ROCKET BODY,-6925.376120553254,-3778.9057895567785,-195.75174985664714
1965-073J,DEBRIS,2710.9170816281176,-5044.955741496208,-5230.157704840643
1965-073K,DEBRIS,5373.882056393707,-3098.8130629501647,-4844.904252785714
1965-020ED,DEBRIS,-5168.5676116912955,4545.51107745213,3752.061466406075
1965-082C,PAYLOAD,6000.610760186319,-194.5357795279847,3760.2728601001068
1965-082D,DEBRIS,3398.40911973532,5367.806125685918,3039.5179496723367
1965-082H,DEBRIS,4553.692558142759,5313.231102758325,915.7670963203096
1965-082Q,DEBRIS,3247.7055047525705,6041.399321909528,1591.0465415852095
