COSMOS 1579 COOLANT,0,"(3663.8726688530824, 2444.6942121448647, -5792.471542187737)","(-6.37978038910611, 1.9567776017266194, -3.2322324598796626)"
COSMOS 1579 COOLANT,0,"(-6536.76699050164, -1995.7987305634883, 2686.416265390715)","(3.2614635561562046, -2.487143939618904, 6.100336108715896)"
COSMOS 1579 COOLANT,0,"(-3665.579013913309, 3812.62559052468, -5056.181944168118)","(-5.989879106822305, 0.020952108789925754, 4.300148498620447)"
TITAN 3C TRANSTAGE DEB,0,"(30986.01961466881, 14191.604213751783, -218.37959805096546)","(-1.2501313973362949, 1.4938876932731613, -0.96692317988163)"
TITAN 3C TRANSTAGE DEB,0,"(-10034.449556574284, -30001.5637979421, -15873.609881139748)","(1.8522047548750904, -0.4975827594028404, 0.4468906372110275)"
TITAN 3C TRANSTAGE DEB,0,"(-10854.388574790146, 12074.56687121224, -6925.619160329161)","(-0.1925966531127683, -5.180516439979192, 0.34661953969214776)"
TITAN 3C TRANSTAGE DEB,0,"(-21303.48281519538, -25448.347933296467, 5564.159157830342)","(0.6426185997179772, -2.227487133605524, -0.47622097236113886)"
TITAN 3C TRANSTAGE DEB,0,"(-17056.665667600682, -6594.57883006088, -6346.277524661288)","(3.7664449994153304, -2.0436325041170096, 2.0026308767790826)"
ARIANE 1 DEB,0,"(5319.604752401374, -3775.799778226559, -1561.9954528236044)","(6.264107471965869, 7.452901496349584, 1.0582497677214933)"
ARIANE 1 DEB,0,"(26693.29229580917, 27240.269648195772, 3546.096342041713)","(-1.017364102494816, 1.50300703098156, -0.5513796504360835)"
ARIANE 1 DEB,0,"(6188.772037199392, 7171.24937505938, 2613.9497393848774)","(-3.32306679474875, 6.425248566933089, 2.5335093487243863)"
COSMOS 1823 DEB,0,"(2366.7291701736012, -4659.4209638431585, -5885.495506898223)","(0.5222191811419271, 5.656683183644167, -4.28978826275534)"
ARIANE 5 DEB (SYLDA),0,"(-25388.86273206243, -26758.251975512158, 6526.276987851014)","(2.4671304941855996, -0.1556041222881203, -0.23343467088431405)"
DELTA 1 DEB,0,"(-6367.218328098769, -699.7399167769335, -2914.824280346632)","(-3.2001999568403887, 0.9184160638401467, 6.804975573714922)"
CZ-4 DEB,0,"(1610.6925268643236, -1345.4661648339961, -6724.891834152354)","(-7.174636996333145, 1.116486916765101, -1.9408452085129495)"
CZ-4 DEB,0,"(5894.192955705041, 2019.0977606358044, 3349.654982064347)","(-2.9067353026381184, -2.367384416804475, 6.565323969745116)"
CZ-4 DEB,0,"(-1927.2712104394302, -120.77196006408478, 6801.417637959345)","(-6.313043165981194, 3.7432191441418228, -1.6984582195848725)"
CZ-4 DEB,0,"(-3615.3119796518104, -5260.114476903129, 3182.4414168309795)","(-2.8282767464963943, -2.002069661021717, -6.610626009269765)"
NIMBUS 2 DEB,0,"(-5733.397074232318, -4211.218511056745, -1977.565148307163)","(-2.3782134627718494, -0.07080899284396051, 6.970128588389512)"
NIMBUS 2 DEB,0,"(-339.24916981617974, -2455.7669814897567, 7006.917907693376)","(-3.1030492132536116, 6.295250868519568, 2.0319444785735645)"
OPS 0856 DEB,0,"(-1030.5712696101339, -1013.1724460828427, -8110.8715421037095)","(6.028157358990265, 4.1299142485255045, -0.016401688344486964)"
DELTA 1 DEB,0,"(-6141.471021240575, 428.2374981223382, -6748.320566347025)","(-3.498528419864298, 4.996471468384091, 1.9243093927119632)"
COSMOS 1188 DEB,0,"(11588.174383446743, -12101.697658694571, 29953.891740193816)","(0.42705214557839755, 2.1686576725944025, 1.9084137849621876)"
COSMOS 1188 DEB,0,"(5698.24129483375, 12759.441253431789, 33768.233723115474)","(-1.4626949416917794, 1.6862426110604283, -1.4813971020391488)"
COSMOS 1285 DEB,0,"(-12952.526569090798, 5829.241187957509, 10087.778989874028)","(-5.377353964958064, -0.2475482092581006, -1.3760232629392457)"
ARIANE 1 DEB,0,"(-13450.212078398194, -35172.6344710932, 1468.5667134630219)","(1.8240190454343586, -0.1555991213667651, 0.024673973417665546)"
ARIANE 1 DEB,0,"(3339.7696437314844, -8134.205053025169, 1718.5969590171192)","(6.105316793906541, 5.884429426221694, -0.9841760944975247)"
ARIANE 1 DEB,0,"(35545.91691264873, -17164.60040884038, -2198.162447170511)","(0.09158213898368288, 1.8421267380843798, 0.10505431708064848)"
ARIANE 1 DEB,0,"(-23901.611907369777, 35212.94137733333, -6054.420085407948)","(-1.5182361764548409, -0.6754814183984946, -0.07162475946813184)"
DELTA 1 DEB,0,"(-3160.5758951275916, -3113.974825073533, -6007.079323309944)","(-5.555178954719349, -2.524774535568886, 3.9927655675017255)"
ARIANE 2 DEB,0,"(41779.04865523805, -9173.53211511958, -51.41770957767883)","(0.23073305475191555, 1.5251078239292089, -0.001497231517234486)"
ARIANE 5 DEB (SYLDA),0,"(22202.760222902212, 36272.855414840415, -3326.856200505412)","(-1.292593675329291, 0.9455863836787872, -0.10927384329801366)"
ARIANE 2 DEB,0,"(16229.234389487185, -9129.24375394169, -2117.6118640168456)","(4.902540144976359, 1.4452453036364488, -0.30254876305252726)"
ARIANE 2 DEB,0,"(34986.79579057468, 21653.948179255265, -1210.736124941513)","(-1.2788847851491227, 1.1496686860881777, 0.2008260920756005)"
ARIANE 2 DEB,0,"(-29171.500322872496, -3584.4251603907433, -4267.917426456703)","(2.4272548001327907, -2.0016246670203213, 0.28993677849650495)"
ARIANE 2 DEB,0,"(14647.57850260152, 20311.83785901449, 4563.516396281382)","(-0.5477658288834862, 3.8335277684668805, 0.2196979829189957)"
OPS 4682 DEB,0,"(-274.5262282622937, 357.5033888092064, -7664.14035977523)","(4.787842492228015, -5.352366960277562, -0.43845600675623175)"
OPS 4682 DEB,0,"(3341.1123406087527, -4267.821789293166, 5411.350679442868)","(-3.201512752950469, 4.01651847063071, 5.068579021144377)"
OPS 4682 DEB,0,"(-214.95597992484485, 243.36037386671532, 7638.441945673539)","(-4.208654493447121, 5.8627883765534605, -0.3276785237711713)"
PEGASUS DEB,0,"(5940.346777821358, 2626.25024645717, 1799.3192001631678)","(1.4728540189235224, 1.888217445403359, -7.357980787549217)"
ARIANE 42P+ DEB,0,"(32557.969318216346, -4310.719472717145, 3247.8575703112583)","(1.0844507297712669, 1.9616644741172882, -0.02915201700832503)"
CZ-4 DEB,0,"(2504.1602462237106, 3267.06846914305, -5672.738777294171)","(5.108386541006923, 3.561819787444566, 4.249077120469288)"
CZ-4 DEB,0,"(-6803.295564700306, -840.4785096346541, 1634.4530819455958)","(1.617481905249226, 1.3315309211832178, 7.206572462594692)"
CZ-4 DEB,0,"(1305.3178549537367, 120.47382380478118, -6981.92827074613)","(4.6909658239804966, -5.8132582443275025, 0.7399995941602286)"
TITAN 3C TRANSTAGE DEB,0,"(-30307.783329120808, 3809.353728307937, 12208.352823767245)","(1.0122544657539077, -2.1651737230597554, -0.699744369377002)"
TITAN 3C TRANSTAGE DEB,0,"(27780.966024731613, -22575.510875702064, 5906.480788098831)","(0.9891696073225862, 1.599940843777356, 0.8053520585902642)"
TITAN 3C TRANSTAGE DEB,0,"(24519.775415986824, 12794.38371625076, 1826.3194597634458)","(-2.24245643368073, 1.2859200857361097, 0.9828391299449414)"
COSMOS 1247 DEB,0,"(13506.457362168529, -2728.494895523136, 8645.782990742164)","(5.485871957958081, 1.2546569705609507, -1.4509900669711175)"
ARIANE 1 DEB,0,"(15982.804520434483, -5399.5256104287955, 759.2943772851448)","(4.8802262516694235, 2.6517095776431576, 0.30532045494596893)"
ARIANE 44L+ DEB,0,"(32013.512897274042, -10425.891268389165, 1561.2519027912801)","(2.2929202369265482, 1.4983905934281783, 0.20201187280395694)"
DELTA 2 DEB,0,"(-6190.865129196351, -7362.094739887719, -983.7737117461858)","(2.088681285146428, -5.492554272379935, -3.798733280436744)"
DELTA 2 DEB,0,"(2908.9981675062877, 8810.088176241406, -3185.379253815868)","(-6.456812798367275, -1.9392737556729975, -1.952552192906127)"
ARIANE 44LP DEB,0,"(-16146.716588051591, -19161.831132582847, -2764.0038225210246)","(3.509019772113208, -0.06449756856892899, 0.3373870980193287)"
SL-12 DEB,0,"(7189.134521988276, -474.88522357675083, -7439.219825869883)","(0.17894965918685113, 5.829332171539512, -0.47844576762343793)"
ARIANE 3 DEB,0,"(35416.40003982885, 10647.119955342314, -7933.931553825264)","(0.5825499026937437, 2.1927058395344585, -0.3062678496772788)"
ARIANE 3 DEB,0,"(31404.296839034076, 19134.9344541264, -8584.289893831961)","(0.04452396169345778, 2.2368066427299924, -0.5213965533779704)"
ARIANE 44LP DEB,0,"(-22015.25956124239, 32142.0087983719, -3701.8324531476114)","(-2.1314152642131976, -0.09135376545131096, -0.1480453349255317)"
ARIANE 3 DEB,0,"(-22906.355528926895, -30396.628107981163, 2906.469694410138)","(1.4851868648910698, -0.9526063099383351, -0.32507592155381315)"
ARIANE 44LP DEB,0,"(-14092.935489628086, 35868.100999288654, -2190.1774694180162)","(-1.1893364223826062, -1.8504951764825743, -0.12147093051036535)"
ARIANE 44LP DEB,0,"(-8298.514881987405, 5312.013153864427, 234.73106487467012)","(-0.5787735196396329, -8.024534535895631, -0.32486677280621573)"
NIMBUS 2 DEB,0,"(3907.57495851421, -2218.646659209394, -5945.245781345353)","(-5.941542620320063, 0.8661233901313847, -4.1851585943126235)"
THORAD AGENA D DEB,0,"(948.3873499827245, 6915.664934820131, -1851.431571977262)","(1.060554641237981, -2.091781189630175, -7.0506449771374955)"
DELTA 1 DEB,0,"(-2110.8590728272734, -3608.3625999422184, -6768.497381281617)","(0.9190992830978377, 5.968994543276616, -3.4600495632754473)"
DELTA 1 DEB,0,"(-7099.503044277529, 501.1281859419736, 2103.154404187646)","(2.1415140392079084, 1.186461626160615, 6.927367297446582)"
DELTA 1 DEB,0,"(-1158.4086934770228, -3394.6521645137586, -6681.993619704893)","(-4.395297267930912, -4.936045085807115, 3.0363217314062556)"
DELTA 1 DEB,0,"(4626.386535723923, 5834.444066086147, 1594.4591202745034)","(0.06167602539208534, -1.921535526832584, 6.9372143517388825)"
DELTA 1 DEB,0,"(6333.71659120521, 3728.730156666854, -760.4395962055812)","(-0.05326509437215418, -1.4610186384652826, -7.185244722094104)"
DELTA 1 DEB,0,"(2621.892243863132, 2403.409772579544, 6502.781003151592)","(-2.764274146625226, -6.058595873976073, 3.2744521485680074)"
DELTA 1 DEB,0,"(-5055.531858314706, 5599.845624504064, -65.41006357086574)","(0.8752731433913077, 0.8503973700219007, -7.174781387303691)"
DELTA 1 DEB,0,"(2103.193608814799, -578.1854222379136, 7053.284078028974)","(-6.679364121687328, -2.5726110908523063, 1.7343868870200978)"
DELTA 1 DEB,0,"(-4578.180530334943, -2940.0382221347577, -5901.296885890713)","(-5.380265521836779, -1.4034684973096425, 4.283302953743069)"
DELTA 1 DEB,0,"(-3400.377781531068, 5728.269312500339, 3464.652010027988)","(-0.5757002796473067, 3.7207674586928983, -6.368869406777893)"
DELTA 1 DEB,0,"(2634.7708987035967, -4813.963301251841, 5065.706799557445)","(0.8317227269891042, -5.0686898120176025, -5.224779860497772)"
DELTA 1 DEB,0,"(1478.5074647728204, 157.24781218123096, 7221.947225273828)","(4.5641238543307985, -5.710058625459893, -0.7751690345735123)"
DELTA 1 DEB,0,"(3940.6431659851237, -1214.7605155776369, 6283.234853223328)","(4.821047609208624, -3.8793900897993905, -3.855491240823882)"
DELTA 1 DEB,0,"(3996.211552321832, 2280.5986072328647, 5865.9505914451465)","(-3.779690970574111, -4.4917720192194, 4.488417722509632)"
DELTA 1 DEB,0,"(-5600.165618563297, 3004.835478804826, 4599.7065060419145)","(4.3529865677584425, -0.7470894543726837, 5.495558385509367)"
DELTA 1 DEB,0,"(1778.9976260951655, -3740.9298934020217, 6343.9315702569575)","(-4.558145592001618, 4.196997776419007, 3.716781514538983)"
DELTA 1 DEB,0,"(428.7523357039387, -7430.986139907149, -2880.5138201978257)","(-1.100004087372756, -2.686453081708973, 6.329230436567485)"
DELTA 1 DEB,0,"(-4800.475500912596, -5581.265567975725, 1784.2059730801668)","(0.3560720656356031, 2.398029150069578, 6.9050557420647625)"
DELTA 1 DEB,0,"(-375.2176668261228, -5868.841847435931, -4502.837209164667)","(-1.834693147147101, -4.227940285544179, 5.6838637013083)"
DELTA 1 DEB,0,"(-6630.900227282496, 546.101347011038, -3779.9331815624946)","(3.5867954354096345, 1.115268792283138, -6.1108717281293705)"
DELTA 1 DEB,0,"(-580.3698216558264, 3407.727447434945, 6516.942733923243)","(1.6067448043083967, 6.432321292323115, -3.2115931133985822)"
DELTA 1 DEB,0,"(-3043.4784561886395, -7038.881790879538, 1925.500408049453)","(-1.8491143841798, -1.355150282577436, -6.661337135240487)"
DELTA 1 DEB,0,"(-1358.760333974999, -2578.615998310548, -7161.698283405299)","(-5.587955463127895, -3.6999398803563177, 2.3754872782148135)"
DELTA 1 DEB,0,"(-2733.467536029085, 815.4909246767436, -7003.331304890679)","(-4.834276547174075, 4.839689346776724, 2.3826184212447976)"
SL-3 DEB,0,"(-4287.827843425765, 1121.2799832147884, -5737.75626254062)","(5.022881859506485, -3.213202094228443, -4.3931297405048735)"
ARIANE 42P+ DEB,0,"(12260.313035905101, -27266.770379682457, -5042.694854293911)","(1.5976232910799792, 2.1154701684756603, 0.264253030410215)"
DELTA 2 DEB,0,"(10639.535324544322, -1337.2472845273426, 969.0201294675929)","(-2.379766502235041, 4.965466819300444, 2.929918073265377)"
DELTA 1 DEB,0,"(5017.919873490191, -4100.0367331234775, -2976.7536549006522)","(1.5573686762166077, -2.888099143642019, 6.7468632672797435)"
COSMOS 1249 COOLANT,0,"(2179.7821654683444, -2972.055270950399, 6257.023370325857)","(2.906752534879489, 6.513586672384532, 2.071941204513152)"
ATLAS 55E DEB,0,"(-5379.380153764644, 798.6446075491756, -10930.118999783102)","(-0.3493924697381062, -5.43149353562656, 3.5072423177421967)"
ARIANE 1 DEB,0,"(7329.135493701262, -3359.0311545862987, 1033.6269652732497)","(1.8470918120352906, 8.679155477321629, 0.8458595788421973)"
NIMBUS 2 DEB,0,"(-6281.189180905162, 3219.840675717079, -2382.6955540640083)","(-1.430864279775143, 2.2879202381301833, 6.813697530930615)"
COSMOS 917 DEB,0,"(-3682.1667272579975, 35670.805599266285, -9687.862190431937)","(-0.9926268064285589, 0.8904633368145909, -2.1386761413858317)"
SL-16 DEB,0,"(-4379.271961290742, -1632.21457109562, 5442.214353934015)","(-3.2885005816699016, -5.202180027627414, -4.206610943808292)"
COSMOS 1024 DEB,0,"(-41850.33852201985, 17515.428856620023, -5983.580176095333)","(-0.0006637701194590231, -0.683260661093064, -1.300294745432575)"
ARIANE 42P+ DEB,0,"(-24642.452574973042, 20374.24285053825, 5388.21829470066)","(-0.6684368591142054, -2.2382711685691565, 0.01918754668441783)"
COSMOS 1823 DEB,0,"(-2140.427866130758, -3944.3316960283505, 6451.007072485514)","(0.6754810295758699, -6.145091674863163, -3.5465981068514556)"
DELTA 2 DEB (DPAF),0,"(-1274.2146083343218, -3350.088547384149, -6825.8525654811665)","(4.767448317399417, -5.120685456756334, 1.6256379881966878)"
SL-16 DEB,0,"(-153.57432705970618, 1449.6698864323337, 7226.658848533081)","(6.467580115965735, -3.3866719199059214, 0.814489198159639)"
ARIANE 3 DEB,0,"(22655.761513414534, 34684.39419560262, 493.9204279790916)","(-1.2883067503468069, 0.9478874610314953, 0.1949103029191469)"
ARIANE 3 DEB,0,"(10272.28236533357, -35946.523719092394, 1678.61920172925)","(2.0591529573298235, -0.7446274955135076, 0.1816595949603402)"
ARIANE 3 DEB,0,"(31730.198278576354, -22899.11745636405, 2770.017804557666)","(0.2292721492177037, 2.033684238747095, -0.3774131302704053)"
ARIANE 2 DEB,0,"(34982.74630206823, -22768.222300257108, 1685.7727226717261)","(0.9453293193322477, 1.361798490736732, -0.11301010227235041)"
ARIANE 2 DEB,0,"(12047.89509315287, -2149.5365097574595, 2439.2383945395823)","(4.866347419791463, 4.669472749268558, 1.4902891832972562)"
ARIANE 2 DEB,0,"(27732.38890561208, 1380.4295795227092, -1186.795894153496)","(-1.7540394196158586, 2.3337216522092668, 0.293329605139835)"
ARIANE 2 DEB,0,"(27507.884004508083, 29794.046371732016, 441.59794388182354)","(-1.6273790624155957, 0.7486740110374546, 0.19785355971959143)"
ARIANE 2 DEB,0,"(6424.278211372446, -7105.874018356412, -520.3836070122245)","(7.881823866873555, 2.081881501367573, 0.30761069282045983)"
ARIANE 2 DEB,0,"(-21740.75878681779, -22042.534417394916, 207.58505557443883)","(0.008125817923688551, -3.0684962118869787, 0.36958366807980386)"
ARIANE 2 DEB,0,"(1315.4177066936768, 34867.0145588206, 4920.623366578519)","(-1.8113358602251466, 1.7370277953950553, -0.2298680942551161)"
ARIANE 2 DEB,0,"(23105.667193140158, -23551.658378744152, 4.656286443495531)","(2.8115357596097352, -0.0015052469203487486, -0.0029506297487231956)"
ARIANE 2 DEB,0,"(6719.9629553667155, -3492.6620127824413, 367.71886837666034)","(3.905956053763657, 8.580241705261919, 0.27830036892015847)"
ARIANE 2 DEB,0,"(19219.945098819746, -27187.42013450611, 4111.172364262486)","(0.7077100088252343, 2.6166584242768116, -0.4582364830351312)"
ARIANE 2 DEB,0,"(-14386.147786867932, -3657.070033185911, 26.242060278609127)","(-2.746503349122915, -5.4310480264223076, 0.6877633485015804)"
ARIANE 2 DEB,0,"(29497.482213803603, 17768.030706146157, 2617.6257511728404)","(0.3697131698992391, 2.5708560696152296, 0.22263080656325065)"
ARIANE 2 DEB,0,"(-38004.94696024421, -14506.821400988974, -5175.9962511062095)","(-0.09448340318339568, -1.7867592995506998, 0.29897786892619244)"
ARIANE 44LP DEB,0,"(-32739.22479223217, -14819.979284707259, 679.7655019042871)","(-0.33250077408543705, -2.1970758794964147, -0.42226575168922137)"
ARIANE 44LP DEB,0,"(2859.904168438742, -11318.146442712668, -1210.1938162069664)","(6.310980131915947, -2.214275824600516, -0.21559751999381027)"
ARIANE 44LP DEB,0,"(47449.33779765884, -10468.837112645502, 12475.306665197699)","(0.7417624958543346, 1.134134764891367, 0.03822931602751074)"
CRRES DEB (CANISTER),0,"(-17739.02795396101, 1272.1516531344782, -4413.397878096771)","(3.126016184974559, -3.9162931932686598, 0.03558796344917851)"
PSLV DEB,0,"(-841.1787341476106, -2249.259614628428, 6505.736018996956)","(-0.6106629006870643, 7.185998218231727, 2.405747774315743)"
PSLV DEB,0,"(-5172.106547995746, -3405.2100666758865, -3453.339397934577)","(-3.6278757783366093, -1.0785912211153292, 6.456083721064993)"
PSLV DEB,0,"(2869.383596820338, -145.3648983526753, -6388.143766048411)","(6.3208632101299225, -2.940175407174083, 2.8917677665032193)"
PSLV DEB,0,"(-2738.851394652391, 6202.849981185097, 1809.7621206079118)","(0.25588168899215225, 2.1909442587000445, -7.201846280004298)"
PSLV DEB,0,"(-5186.102877758709, 3995.9270971200767, 2532.023935394675)","(-1.4199779694609955, 2.5560152314684683, -6.94976830411201)"
PSLV DEB,0,"(6197.637385230757, 2737.7283555263534, 1588.9862391697523)","(-1.15278962476064, -1.6519443637042168, 7.279204095786154)"
PSLV DEB,0,"(27.21104673750553, 5383.7739047722525, -4548.30771036135)","(1.3360804425112554, 4.789449437728071, 5.655710596984221)"
PSLV DEB,0,"(4896.839607065126, 1032.8467004248537, -4888.3989071576225)","(5.3433561037301835, -0.37645970559530617, 5.319388315235597)"
PSLV DEB,0,"(4919.038901902345, -4735.333838493277, 1584.7937795377115)","(-2.014201748005649, 0.41015528749712615, 7.2614550224052685)"
PSLV DEB,0,"(-1485.6981177909292, 2792.050279631623, 6613.639874930779)","(4.842080502426029, -4.479797760438534, 3.1805635928537814)"
PSLV DEB,0,"(5946.8482302431785, 1279.1622565550363, -3622.475419435759)","(3.9457094837582565, -0.4148316344510895, 6.343074577157952)"
PSLV DEB,0,"(2192.8593232463477, 4515.083927690978, -4420.412683360409)","(3.430417032271396, 3.9046159282667414, 5.717656960276823)"
PSLV DEB,0,"(-2130.8791763894133, 233.55024651652172, -6699.299357839758)","(6.702566564337123, 2.7498484409654393, -2.0066912759755335)"
PSLV DEB,0,"(-4051.22744359204, -1020.0525963578426, -5634.30811618526)","(5.286930278165196, 3.126159480642394, -4.345612480027456)"
PSLV DEB,0,"(-125.3546612273908, 3300.502844092453, -6220.920905642195)","(2.582646549066368, -6.202909140340021, -3.381134170545012)"
PSLV DEB,0,"(6875769.749648553, 7295546.302305324, 5539236.88689489)","(-0.039081472391560776, -0.08544092780161985, 0.1611789531071132)"
PSLV DEB,0,"(-4621.656668587468, -1855.0030878573596, -4888.276172411589)","(4.258111878916993, 3.2780104656474225, -5.309100005945477)"
PSLV DEB,0,"(-4961.138881716129, -1802.371906561363, 4520.550342097002)","(-5.022806622044916, -0.3530330623150667, -5.675188540936622)"
PSLV DEB,0,"(-2869.022904098057, -1696.5928672716223, -6137.715150473124)","(4.36637809475428, 5.128326428642501, -3.43529932385358)"
PSLV DEB,0,"(-4527.66604976082, 4205.399581824241, -3339.8727401322017)","(3.4199158857999468, -1.4827920817994757, -6.558792989638756)"
CRRES DEB (CANISTER),0,"(-5482.522980837578, -15257.661928097596, 587.8164810827684)","(4.7334130926735725, 1.812061136339675, -1.418500244174347)"
NIMBUS 2 DEB,0,"(743.6448169435346, 2800.4141057647885, 6816.873980856003)","(4.793712101947286, 4.943478157394527, -2.569131980613364)"
CZ-4B DEB,0,"(-7174.117325243868, 679.3423656209379, -638.6817901736258)","(0.7586638127070023, 1.102906277166268, -7.3030560773570885)"
ARIANE 5 DEB (SYLDA),0,"(6935.578669664663, 9456.769201885232, 686.5766345963648)","(-2.1204468901222615, 6.847934442384599, -0.4875504048284811)"
TITAN 4B DEB,0,"(1005.1489369308146, -2522.114645314319, 6372.106475170317)","(7.519695650049085, 0.7943004145709984, -0.8723446540198325)"
SL-12 DEB,0,"(5451.590255032871, 2152.2029629040753, 5993.214356863976)","(2.0465052529803986, 5.448885614628681, -3.4191137753413074)"
MIDAS 4 DEB,0,"(4318.449306934492, -435.5478387423326, 8770.779578125552)","(-5.805727279331318, -0.9055188876990243, 2.6639729228715816)"
CZ-4 DEB,0,"(6938.603517516308, 1038.732113956611, -1827.9417351843817)","(1.9867118625385018, -0.8850851017905833, 7.087314695056452)"
M-5 DEB,0,"(7828.302808658661, -15501.727316047747, -628.8198377868914)","(3.4671972563367337, 0.017962786460694106, -1.9023149199446487)"
SL-16 DEB,0,"(-5738.055991108832, 2802.7859097734745, -3335.345817309162)","(-2.448975454799081, 2.6916506983835258, 6.570773249170325)"
CZ-4 DEB,0,"(-4716.875318106844, 1484.8349850190666, -5159.218079893357)","(5.447166304385108, -0.049784095430535746, -5.074637976577241)"
CZ-4 DEB,0,"(-2475.9396742024483, 2304.9835562216776, -6325.085919283391)","(6.142040053579263, -2.477873959587576, -3.363183614011289)"
COSMOS 2392 DEB,0,"(-3029.067344159589, -6710.270007257132, -3780.2095058894583)","(4.333937781961274, 1.2742199347266654, -5.115994488606586)"
ARIANE 5 DEB (SYLDA),0,"(-17082.88289383003, 23541.838281189364, 504.68284494876866)","(-3.295003272143135, 0.6271653002673356, -0.02205473051547185)"
CZ-4 DEB,0,"(3899.336072218749, -3476.409672446542, 4887.032844475412)","(-4.733397952246393, 2.1987120611446476, 5.3187540644795375)"
PSLV DEB,0,"(5209.644068161761, 2401.439224624355, -3885.2918934221134)","(4.297353299819219, 0.6288530640563162, 6.202870416804173)"
OPS 4682 DEB,0,"(-769.2759541399861, 1125.763706048062, -7552.847673287277)","(4.138954876604196, -5.744600890019089, -1.2954644850718713)"
COSMOS 1176 COOLANT,0,"(5322.661581260205, -4753.782001072247, -1208.9416814330616)","(2.9562818202534347, 1.6561320247818632, 6.614081140547677)"
COSMOS 1249 COOLANT,0,"(-4277.608670492256, -1411.6132223382706, -5800.568715678179)","(-2.382807673457076, -6.125624867602474, 3.2793978497076286)"
COSMOS 1249 COOLANT,0,"(-3323.5894645804597, -6179.208309210969, 1974.7615530774408)","(3.740144569819682, 0.08192831907317326, 6.39200659445434)"
DELTA 1 DEB,0,"(-4779.850624315986, 4713.970184898871, 2641.92227335287)","(-4.048552852616716, -5.921056230273595, 2.280709458865607)"
DELTA 1 DEB,0,"(-81.40364937616336, 3007.4920357966403, 6710.348679515493)","(2.7760102202725756, 6.214597717500813, -2.8367513717552915)"
DELTA 1 DEB,0,"(1524.340883472306, 2089.1849203528154, 6959.796901178466)","(-0.9017684664664619, -6.915610346627114, 2.3117363445312726)"
DELTA 1 DEB,0,"(4313.479060883402, 5191.808544070111, 3034.7318955197075)","(2.9486483301910558, 1.442664568789743, -6.558800299261507)"
PSLV DEB,0,"(776.8302757139938, -3437.64660348696, 6059.275249549338)","(-3.4934076120090496, 5.608726954027459, 3.654931790378539)"
PSLV DEB,0,"(-1312.7885025949122, -2715.551760513379, 6397.852921079903)","(0.46234260300302443, 6.840790652212636, 3.000696846774859)"
PSLV DEB,0,"(-1442.9433012998181, 6799.97596896537, -1388.6405641077317)","(1.3702408304578961, -1.1615072686515013, -7.25938792685804)"
PSLV DEB,0,"(-99472202.42828569, 6096429.231245391, 344345726.2032356)","(0.029323100008806575, 0.013653484084113899, 0.0081373489559892)"
ARIANE 2 DEB,0,"(-9020.196664553576, -4497.354523429347, -2027.5686232980913)","(-0.6999105856244416, -7.752450548473534, -0.7551114236103194)"
ARIANE 2 DEB,0,"(16000.791494451612, -26001.66535120663, -2935.7915842773386)","(2.958826988378532, -0.7624446984453161, 0.26589408115620705)"
ARIANE 2 DEB,0,"(24456.285335027686, -34043.43447480163, 1785.1637314979755)","(1.2970254935043413, 0.9327283278369018, 0.3014856897848071)"
ARIANE 1 DEB,0,"(5417.48191019144, 4413.4293909436965, 1317.9240204400664)","(-0.3896402929534707, -1.7166547609002671, 7.296687954147937)"
ARIANE 2 DEB,0,"(-2891.288116664098, -16982.29105993453, 1302.932310432936)","(4.421890568313291, 3.174415229497086, 0.6719371972812791)"
ARIANE 2 DEB,0,"(-8915.298656978428, -9165.388545550435, 330.55997140360336)","(0.6814401720007917, -6.838057747809638, 0.3038296999357814)"
ARIANE 2 DEB,0,"(-22591.333805850445, 6723.742223374997, -82.14452898219743)","(-3.1932416356592985, -2.243849524029312, -0.1610896586703194)"
SL-14 DEB,0,"(6459.860063111064, 1925.3949689019698, -2770.539319512112)","(-2.971483037371981, 0.201944546952599, -6.778041794197699)"
SL-14 DEB,0,"(1269152987664.5706, 375730183950.206, 3896960402678.085)","(-0.00029315826348896444, 4.8523900512979224e-05, 8.39813729465368e-05)"
SL-14 DEB,0,"(1537.484906741895, 2456.156228942651, 6723.7086588479415)","(-5.468315860558596, -4.138928643755847, 2.780187616398366)"
BREEZE-M DEB (TANK),0,"(-3239.5977126329703, 20048.92365139628, 8389.712952579604)","(-1.8094243422669372, -2.0777770884753792, 1.5914901084350537)"
ARIANE 3 DEB,0,"(-8408.508665224286, -37532.496860390216, 7846.526798272952)","(1.420263502164857, -1.6500345064818571, 0.33237486212147516)"
ARIANE 2 DEB,0,"(23593.517730209336, 7596.981803922506, -603.1673819271739)","(1.8921384359897144, 3.531122660223097, -0.03874759021711373)"
ARIANE 2 DEB,0,"(-36690.476816103255, 13834.414042592554, -2514.047416242338)","(0.42038816374994886, -1.9031847657274263, -0.26402688203798874)"
PSLV DEB,0,"(-54.9293423591057, -1107.1572708365788, 6965.906732244533)","(-6.64756411174915, 3.425729459709851, 0.5236884378108071)"
PSLV DEB,0,"(-1179.4710613749216, 4593.471880901155, 5582.958308036764)","(0.02254164404665901, 5.619425045483121, -4.664135693699098)"
ISIS 2 DEB,0,"(658.0764074055858, 637.8095318643328, 7703.276966420741)","(-6.2654133936793865, -3.3576277271932846, 0.8398602263914376)"
